using device: cuda
CIFAR100 dataset loaded successfully.
the size of train set is (5000, 32, 32, 3)
the size of train label is (5000,)
the size of test set is (1000, 32, 32, 3)
the size of test label is (1000,)
epoch:6,step:24,loss:0.043
epoch:6,step:25,loss:0.035
epoch:6,step:26,loss:0.045
epoch:6,step:27,loss:0.042
epoch:6,step:28,loss:0.044
epoch:6,step:29,loss:0.040
epoch:6,step:30,loss:0.038
epoch:6,step:31,loss:0.039
epoch:6,step:32,loss:0.046
epoch:6,step:33,loss:0.044
epoch:6,step:34,loss:0.044
epoch:6,step:35,loss:0.041
epoch:6,step:36,loss:0.041
epoch:6,step:37,loss:0.039
epoch:6,step:38,loss:0.039
epoch:6,step:39,loss:0.040
epoch:6,step:40,loss:0.040
epoch:6,step:41,loss:0.041
epoch:6,step:42,loss:0.042
epoch:6,step:43,loss:0.042
epoch:6,step:44,loss:0.044
epoch:6,step:45,loss:0.039
epoch:6,step:46,loss:0.039
epoch:6,step:47,loss:0.042
epoch:6,step:48,loss:0.042
epoch:6,step:49,loss:0.042
epoch:6,step:50,loss:0.038
epoch:6,step:51,loss:0.038
epoch:6,step:52,loss:0.041
epoch:6,step:53,loss:0.038
epoch:6,step:54,loss:0.042
epoch:6,step:55,loss:0.042
epoch:6,step:56,loss:0.039
epoch:6,step:57,loss:0.038
epoch:6,step:58,loss:0.038
epoch:6,step:59,loss:0.039
epoch:6,step:60,loss:0.043
epoch:6,step:61,loss:0.040
epoch:6,step:62,loss:0.045
epoch:6,step:63,loss:0.041
epoch:6,step:64,loss:0.040
epoch:6,step:65,loss:0.042
epoch:6,step:66,loss:0.040
epoch:6,step:67,loss:0.042
epoch:6,step:68,loss:0.041
epoch:6,step:69,loss:0.042
epoch:6,step:70,loss:0.037
epoch:6,step:71,loss:0.040
epoch:6,step:72,loss:0.042
epoch:6,step:73,loss:0.044
epoch:6,step:74,loss:0.044
epoch:6,step:75,loss:0.043
epoch:6,step:76,loss:0.041
epoch:6,step:77,loss:0.041
epoch:6,step:78,loss:0.043
epoch:6,step:79,loss:0.044
epoch:6,step:80,loss:0.039
epoch:6,step:81,loss:0.044
epoch:6,step:82,loss:0.044
epoch:6,step:83,loss:0.041
epoch:6,step:84,loss:0.038
epoch:6,step:85,loss:0.040
epoch:6,step:86,loss:0.044
epoch:6,step:87,loss:0.043
epoch:6,step:88,loss:0.041
epoch:6,step:89,loss:0.042
epoch:6,step:90,loss:0.045
epoch:6,step:91,loss:0.043
epoch:6,step:92,loss:0.035
epoch:6,step:93,loss:0.043
epoch:6,step:94,loss:0.038
epoch:6,step:95,loss:0.040
epoch:6,step:96,loss:0.042
epoch:6,step:97,loss:0.039
epoch:6,step:98,loss:0.042
epoch:6,step:99,loss:0.039
epoch:6,step:100,loss:0.041
epoch:6,step:101,loss:0.041
epoch:6,step:102,loss:0.044
epoch:6,step:103,loss:0.040
epoch:6,step:104,loss:0.040
epoch:6,step:105,loss:0.043
epoch:6,step:106,loss:0.041
epoch:6,step:107,loss:0.043
epoch:6,step:108,loss:0.041
epoch:6,step:109,loss:0.043
epoch:6,step:110,loss:0.042
epoch:6,step:111,loss:0.041
epoch:6,step:112,loss:0.038
epoch:6,step:113,loss:0.044
epoch:6,step:114,loss:0.041
epoch:6,step:115,loss:0.043
epoch:6,step:116,loss:0.043
epoch:6,step:117,loss:0.041
epoch:6,step:118,loss:0.043
epoch:6,step:119,loss:0.046
epoch:6,step:120,loss:0.040
epoch:6,step:121,loss:0.040
epoch:6,step:122,loss:0.045
epoch:6,step:123,loss:0.044
epoch:6,step:124,loss:0.042
epoch:6,step:125,loss:0.042
epoch:6,step:126,loss:0.043
epoch:6,step:127,loss:0.043
epoch:6,step:128,loss:0.040
epoch:6,step:129,loss:0.039
epoch:6,step:130,loss:0.039
epoch:6,step:131,loss:0.049
epoch:6,step:132,loss:0.040
epoch:6,step:133,loss:0.042
epoch:6,step:134,loss:0.035
epoch:6,step:135,loss:0.042
epoch:6,step:136,loss:0.040
epoch:6,step:137,loss:0.039
epoch:6,step:138,loss:0.041
epoch:6,step:139,loss:0.043
epoch:6,step:140,loss:0.039
epoch:6,step:141,loss:0.038
epoch:6,step:142,loss:0.043
epoch:6,step:143,loss:0.041
epoch:6,step:144,loss:0.039
epoch:6,step:145,loss:0.037
epoch:6,step:146,loss:0.039
epoch:6,step:147,loss:0.041
epoch:6,step:148,loss:0.045
epoch:6,step:149,loss:0.040
epoch:6,step:150,loss:0.041
epoch:6,step:151,loss:0.044
epoch:6,step:152,loss:0.041
epoch:6,step:153,loss:0.038
epoch:6,step:154,loss:0.043
epoch:6,step:155,loss:0.040
epoch:6,step:156,loss:0.042
epoch:6,step:157,loss:0.043
epoch:6,step:158,loss:0.040
epoch:6,step:159,loss:0.041
epoch:6,step:160,loss:0.041
epoch:6,step:161,loss:0.039
epoch:6,step:162,loss:0.041
epoch:6,step:163,loss:0.045
epoch:6,step:164,loss:0.042
epoch:6,step:165,loss:0.040
epoch:6,step:166,loss:0.039
epoch:6,step:167,loss:0.039
epoch:6,step:168,loss:0.044
epoch:6,step:169,loss:0.040
epoch:6,step:170,loss:0.040
epoch:6,step:171,loss:0.038
epoch:6,step:172,loss:0.041
epoch:6,step:173,loss:0.036
epoch:6,step:174,loss:0.044
epoch:6,step:175,loss:0.042
epoch:6,step:176,loss:0.044
epoch:6,step:177,loss:0.041
epoch:6,step:178,loss:0.041
epoch:6,step:179,loss:0.041
epoch:6,step:180,loss:0.039
epoch:6,step:181,loss:0.043
epoch:6,step:182,loss:0.041
epoch:6,step:183,loss:0.040
epoch:6,step:184,loss:0.045
epoch:6,step:185,loss:0.040
epoch:6,step:186,loss:0.045
epoch:6,step:187,loss:0.039
epoch:6,step:188,loss:0.043
epoch:6,step:189,loss:0.042
epoch:6,step:190,loss:0.042
epoch:6,step:191,loss:0.042
epoch:6,step:192,loss:0.046
epoch:6,step:193,loss:0.043
epoch:6,step:194,loss:0.044
epoch:6,step:195,loss:0.051
epoch:6,accuracy:49.383
epoch:7,step:0,loss:0.046
epoch:7,step:1,loss:0.043
epoch:7,step:2,loss:0.047
epoch:7,step:3,loss:0.040
epoch:7,step:4,loss:0.037
epoch:7,step:5,loss:0.044
epoch:7,step:6,loss:0.038
epoch:7,step:7,loss:0.042
epoch:7,step:8,loss:0.044
epoch:7,step:9,loss:0.044
epoch:7,step:10,loss:0.041
epoch:7,step:11,loss:0.042
epoch:7,step:12,loss:0.040
epoch:7,step:13,loss:0.041
epoch:7,step:14,loss:0.041
epoch:7,step:15,loss:0.039
epoch:7,step:16,loss:0.041
epoch:7,step:17,loss:0.047
epoch:7,step:18,loss:0.039
epoch:7,step:19,loss:0.040
epoch:7,step:20,loss:0.039
epoch:7,step:21,loss:0.037
epoch:7,step:22,loss:0.045
epoch:7,step:23,loss:0.041
epoch:7,step:24,loss:0.040
epoch:7,step:25,loss:0.043
epoch:7,step:26,loss:0.042
epoch:7,step:27,loss:0.041
epoch:7,step:28,loss:0.040
epoch:7,step:29,loss:0.043
epoch:7,step:30,loss:0.042
epoch:7,step:31,loss:0.039
epoch:7,step:32,loss:0.044
epoch:7,step:33,loss:0.042
epoch:7,step:34,loss:0.043
epoch:7,step:35,loss:0.040
epoch:7,step:36,loss:0.040
epoch:7,step:37,loss:0.041
epoch:7,step:38,loss:0.042
epoch:7,step:39,loss:0.040
epoch:7,step:40,loss:0.038
epoch:7,step:41,loss:0.047
epoch:7,step:42,loss:0.041
epoch:7,step:43,loss:0.043
epoch:7,step:44,loss:0.040
epoch:7,step:45,loss:0.041
epoch:7,step:46,loss:0.043
epoch:7,step:47,loss:0.040
epoch:7,step:48,loss:0.040
epoch:7,step:49,loss:0.044
epoch:7,step:50,loss:0.043
epoch:7,step:51,loss:0.038
epoch:7,step:52,loss:0.035
epoch:7,step:53,loss:0.043
epoch:7,step:54,loss:0.037
epoch:7,step:55,loss:0.039
epoch:7,step:56,loss:0.040
epoch:7,step:57,loss:0.042
epoch:7,step:58,loss:0.041
epoch:7,step:59,loss:0.041
epoch:7,step:60,loss:0.038
epoch:7,step:61,loss:0.044
epoch:7,step:62,loss:0.045
epoch:7,step:63,loss:0.042
epoch:7,step:64,loss:0.042
epoch:7,step:65,loss:0.042
epoch:7,step:66,loss:0.044
epoch:7,step:67,loss:0.043
epoch:7,step:68,loss:0.040
epoch:7,step:69,loss:0.035
epoch:7,step:70,loss:0.039
epoch:7,step:71,loss:0.039
epoch:7,step:72,loss:0.042
epoch:7,step:73,loss:0.041
epoch:7,step:74,loss:0.038
epoch:7,step:75,loss:0.045
epoch:7,step:76,loss:0.039
epoch:7,step:77,loss:0.045
epoch:7,step:78,loss:0.040
epoch:7,step:79,loss:0.041
epoch:7,step:80,loss:0.039
epoch:7,step:81,loss:0.039
epoch:7,step:82,loss:0.043
epoch:7,step:83,loss:0.035
epoch:7,step:84,loss:0.043
epoch:7,step:85,loss:0.043
epoch:7,step:86,loss:0.039
epoch:7,step:87,loss:0.036
epoch:7,step:88,loss:0.042
epoch:7,step:89,loss:0.041
epoch:7,step:90,loss:0.039
epoch:7,step:91,loss:0.042
epoch:7,step:92,loss:0.041
epoch:7,step:93,loss:0.041
epoch:7,step:94,loss:0.047
epoch:7,step:95,loss:0.040
epoch:7,step:96,loss:0.039
epoch:7,step:97,loss:0.043
epoch:7,step:98,loss:0.041
epoch:7,step:99,loss:0.040
epoch:7,step:100,loss:0.042
epoch:7,step:101,loss:0.041
epoch:7,step:102,loss:0.044
epoch:7,step:103,loss:0.039
epoch:7,step:104,loss:0.044
epoch:7,step:105,loss:0.036
epoch:7,step:106,loss:0.040
epoch:7,step:107,loss:0.040
epoch:7,step:108,loss:0.039
epoch:7,step:109,loss:0.041
epoch:7,step:110,loss:0.043
epoch:7,step:111,loss:0.045
epoch:7,step:112,loss:0.038
epoch:7,step:113,loss:0.039
epoch:7,step:114,loss:0.040
epoch:7,step:115,loss:0.039
epoch:7,step:116,loss:0.041
epoch:7,step:117,loss:0.045
epoch:7,step:118,loss:0.042
epoch:7,step:119,loss:0.040
epoch:7,step:120,loss:0.040
epoch:7,step:121,loss:0.039
epoch:7,step:122,loss:0.043
epoch:7,step:123,loss:0.043
epoch:7,step:124,loss:0.040
epoch:7,step:125,loss:0.041
epoch:7,step:126,loss:0.040
epoch:7,step:127,loss:0.041
epoch:7,step:128,loss:0.039
epoch:7,step:129,loss:0.041
epoch:7,step:130,loss:0.039
epoch:7,step:131,loss:0.040
epoch:7,step:132,loss:0.043
epoch:7,step:133,loss:0.044
epoch:7,step:134,loss:0.043
epoch:7,step:135,loss:0.039
epoch:7,step:136,loss:0.047
epoch:7,step:137,loss:0.042
epoch:7,step:138,loss:0.039
epoch:7,step:139,loss:0.040
epoch:7,step:140,loss:0.044
epoch:7,step:141,loss:0.040
epoch:7,step:142,loss:0.040
epoch:7,step:143,loss:0.041
epoch:7,step:144,loss:0.038
epoch:7,step:145,loss:0.038
epoch:7,step:146,loss:0.041
epoch:7,step:147,loss:0.040
epoch:7,step:148,loss:0.044
epoch:7,step:149,loss:0.039
epoch:7,step:150,loss:0.041
epoch:7,step:151,loss:0.042
epoch:7,step:152,loss:0.040
epoch:7,step:153,loss:0.041
epoch:7,step:154,loss:0.035
epoch:7,step:155,loss:0.037
epoch:7,step:156,loss:0.039
epoch:7,step:157,loss:0.041
epoch:7,step:158,loss:0.042
epoch:7,step:159,loss:0.046
epoch:7,step:160,loss:0.046
epoch:7,step:161,loss:0.038
epoch:7,step:162,loss:0.043
epoch:7,step:163,loss:0.040
epoch:7,step:164,loss:0.042
epoch:7,step:165,loss:0.040
epoch:7,step:166,loss:0.039
epoch:7,step:167,loss:0.043
epoch:7,step:168,loss:0.048
epoch:7,step:169,loss:0.038
epoch:7,step:170,loss:0.040
epoch:7,step:171,loss:0.040
epoch:7,step:172,loss:0.045
epoch:7,step:173,loss:0.040
epoch:7,step:174,loss:0.042
epoch:7,step:175,loss:0.040
epoch:7,step:176,loss:0.040
epoch:7,step:177,loss:0.043
epoch:7,step:178,loss:0.040
epoch:7,step:179,loss:0.040
epoch:7,step:180,loss:0.041
epoch:7,step:181,loss:0.043
epoch:7,step:182,loss:0.041
epoch:7,step:183,loss:0.041
epoch:7,step:184,loss:0.040
epoch:7,step:185,loss:0.043
epoch:7,step:186,loss:0.037
epoch:7,step:187,loss:0.044
epoch:7,step:188,loss:0.041
epoch:7,step:189,loss:0.041
epoch:7,step:190,loss:0.044
epoch:7,step:191,loss:0.046
epoch:7,step:192,loss:0.041
epoch:7,step:193,loss:0.042
epoch:7,step:194,loss:0.039
epoch:7,step:195,loss:0.042
epoch:7,accuracy:53.517
epoch:8,step:0,loss:0.043
epoch:8,step:1,loss:0.043
epoch:8,step:2,loss:0.040
epoch:8,step:3,loss:0.038
epoch:8,step:4,loss:0.042
epoch:8,step:5,loss:0.042
epoch:8,step:6,loss:0.038
epoch:8,step:7,loss:0.042
epoch:8,step:8,loss:0.039
epoch:8,step:9,loss:0.038
epoch:8,step:10,loss:0.045
epoch:8,step:11,loss:0.042
epoch:8,step:12,loss:0.040
epoch:8,step:13,loss:0.040
epoch:8,step:14,loss:0.044
epoch:8,step:15,loss:0.041
epoch:8,step:16,loss:0.040
epoch:8,step:17,loss:0.041
epoch:8,step:18,loss:0.041
epoch:8,step:19,loss:0.042
epoch:8,step:20,loss:0.038
epoch:8,step:21,loss:0.044
epoch:8,step:22,loss:0.038
epoch:8,step:23,loss:0.043
epoch:8,step:24,loss:0.036
epoch:8,step:25,loss:0.040
epoch:8,step:26,loss:0.039
epoch:8,step:27,loss:0.041
epoch:8,step:28,loss:0.040
epoch:8,step:29,loss:0.044
epoch:8,step:30,loss:0.040
epoch:8,step:31,loss:0.040
epoch:8,step:32,loss:0.045
epoch:8,step:33,loss:0.040
epoch:8,step:34,loss:0.038
epoch:8,step:35,loss:0.044
epoch:8,step:36,loss:0.041
epoch:8,step:37,loss:0.039
epoch:8,step:38,loss:0.041
epoch:8,step:39,loss:0.038
epoch:8,step:40,loss:0.037
epoch:8,step:41,loss:0.039
epoch:8,step:42,loss:0.046
epoch:8,step:43,loss:0.046
epoch:8,step:44,loss:0.041
epoch:8,step:45,loss:0.040
epoch:8,step:46,loss:0.037
epoch:8,step:47,loss:0.040
epoch:8,step:48,loss:0.043
epoch:8,step:49,loss:0.043
epoch:8,step:50,loss:0.041
epoch:8,step:51,loss:0.045
epoch:8,step:52,loss:0.043
epoch:8,step:53,loss:0.037
epoch:8,step:54,loss:0.041
epoch:8,step:55,loss:0.040
epoch:8,step:56,loss:0.041
epoch:8,step:57,loss:0.039
epoch:8,step:58,loss:0.038
epoch:8,step:59,loss:0.041
epoch:8,step:60,loss:0.040
epoch:8,step:61,loss:0.043
epoch:8,step:62,loss:0.042
epoch:8,step:63,loss:0.044
epoch:8,step:64,loss:0.037
epoch:8,step:65,loss:0.042
epoch:8,step:66,loss:0.038
epoch:8,step:67,loss:0.043
epoch:8,step:68,loss:0.041
epoch:8,step:69,loss:0.037
epoch:8,step:70,loss:0.040
epoch:8,step:71,loss:0.040
epoch:8,step:72,loss:0.038
epoch:8,step:73,loss:0.036
epoch:8,step:74,loss:0.041
epoch:8,step:75,loss:0.040
epoch:8,step:76,loss:0.042
epoch:8,step:77,loss:0.040
epoch:8,step:78,loss:0.040
epoch:8,step:79,loss:0.041
epoch:8,step:80,loss:0.039
epoch:8,step:81,loss:0.042
epoch:8,step:82,loss:0.040
epoch:8,step:83,loss:0.040
epoch:8,step:84,loss:0.046
epoch:8,step:85,loss:0.041
epoch:8,step:86,loss:0.039
epoch:8,step:87,loss:0.039
epoch:8,step:88,loss:0.043
epoch:8,step:89,loss:0.038
epoch:8,step:90,loss:0.040
epoch:8,step:91,loss:0.039
epoch:8,step:92,loss:0.041
epoch:8,step:93,loss:0.041
epoch:8,step:94,loss:0.040
epoch:8,step:95,loss:0.042
epoch:8,step:96,loss:0.043
epoch:8,step:97,loss:0.038
epoch:8,step:98,loss:0.038
epoch:8,step:99,loss:0.042
epoch:8,step:100,loss:0.041
epoch:8,step:101,loss:0.039
epoch:8,step:102,loss:0.042
epoch:8,step:103,loss:0.040
epoch:8,step:104,loss:0.039
epoch:8,step:105,loss:0.041
epoch:8,step:106,loss:0.041
epoch:8,step:107,loss:0.042
epoch:8,step:108,loss:0.043
epoch:8,step:109,loss:0.041
epoch:8,step:110,loss:0.045
epoch:8,step:111,loss:0.036
epoch:8,step:112,loss:0.037
epoch:8,step:113,loss:0.040
epoch:8,step:114,loss:0.042
epoch:8,step:115,loss:0.041
epoch:8,step:116,loss:0.039
epoch:8,step:117,loss:0.039
epoch:8,step:118,loss:0.040
epoch:8,step:119,loss:0.040
epoch:8,step:120,loss:0.039
epoch:8,step:121,loss:0.041
epoch:8,step:122,loss:0.040
epoch:8,step:123,loss:0.039
epoch:8,step:124,loss:0.041
epoch:8,step:125,loss:0.038
epoch:8,step:126,loss:0.042
epoch:8,step:127,loss:0.038
epoch:8,step:128,loss:0.039
epoch:8,step:129,loss:0.041
epoch:8,step:130,loss:0.042
epoch:8,step:131,loss:0.038
epoch:8,step:132,loss:0.038
epoch:8,step:133,loss:0.042
epoch:8,step:134,loss:0.038
epoch:8,step:135,loss:0.042
epoch:8,step:136,loss:0.045
epoch:8,step:137,loss:0.040
epoch:8,step:138,loss:0.039
epoch:8,step:139,loss:0.037
epoch:8,step:140,loss:0.040
epoch:8,step:141,loss:0.039
epoch:8,step:142,loss:0.039
epoch:8,step:143,loss:0.042
epoch:8,step:144,loss:0.039
epoch:8,step:145,loss:0.041
epoch:8,step:146,loss:0.043
epoch:8,step:147,loss:0.040
epoch:8,step:148,loss:0.039
epoch:8,step:149,loss:0.045
epoch:8,step:150,loss:0.042
epoch:8,step:151,loss:0.040
epoch:8,step:152,loss:0.040
epoch:8,step:153,loss:0.044
epoch:8,step:154,loss:0.041
epoch:8,step:155,loss:0.040
epoch:8,step:156,loss:0.039
epoch:8,step:157,loss:0.043
epoch:8,step:158,loss:0.043
epoch:8,step:159,loss:0.041
epoch:8,step:160,loss:0.044
epoch:8,step:161,loss:0.039
epoch:8,step:162,loss:0.036
epoch:8,step:163,loss:0.040
epoch:8,step:164,loss:0.046
epoch:8,step:165,loss:0.043
epoch:8,step:166,loss:0.040
epoch:8,step:167,loss:0.041
epoch:8,step:168,loss:0.036
epoch:8,step:169,loss:0.041
epoch:8,step:170,loss:0.040
epoch:8,step:171,loss:0.040
epoch:8,step:172,loss:0.043
epoch:8,step:173,loss:0.043
epoch:8,step:174,loss:0.041
epoch:8,step:175,loss:0.037
epoch:8,step:176,loss:0.042
epoch:8,step:177,loss:0.041
epoch:8,step:178,loss:0.042
epoch:8,step:179,loss:0.038
epoch:8,step:180,loss:0.045
epoch:8,step:181,loss:0.044
epoch:8,step:182,loss:0.039
epoch:8,step:183,loss:0.038
epoch:8,step:184,loss:0.039
epoch:8,step:185,loss:0.041
epoch:8,step:186,loss:0.040
epoch:8,step:187,loss:0.039
epoch:8,step:188,loss:0.039
epoch:8,step:189,loss:0.040
epoch:8,step:190,loss:0.040
epoch:8,step:191,loss:0.040
epoch:8,step:192,loss:0.040
epoch:8,step:193,loss:0.043
epoch:8,step:194,loss:0.043
epoch:8,step:195,loss:0.043
epoch:8,accuracy:51.033
epoch:9,step:0,loss:0.042
epoch:9,step:1,loss:0.039
epoch:9,step:2,loss:0.039
epoch:9,step:3,loss:0.039
epoch:9,step:4,loss:0.043
epoch:9,step:5,loss:0.041
epoch:9,step:6,loss:0.038
epoch:9,step:7,loss:0.037
epoch:9,step:8,loss:0.038
epoch:9,step:9,loss:0.042
epoch:9,step:10,loss:0.042
epoch:9,step:11,loss:0.041
epoch:9,step:12,loss:0.039
epoch:9,step:13,loss:0.041
epoch:9,step:14,loss:0.042
epoch:9,step:15,loss:0.039
epoch:9,step:16,loss:0.035
epoch:9,step:17,loss:0.041
epoch:9,step:18,loss:0.042
epoch:9,step:19,loss:0.041
epoch:9,step:20,loss:0.039
epoch:9,step:21,loss:0.044
epoch:9,step:22,loss:0.042
epoch:9,step:23,loss:0.042
epoch:9,step:24,loss:0.039
epoch:9,step:25,loss:0.044
epoch:9,step:26,loss:0.039
epoch:9,step:27,loss:0.041
epoch:9,step:28,loss:0.040
epoch:9,step:29,loss:0.042
epoch:9,step:30,loss:0.039
epoch:9,step:31,loss:0.038
epoch:9,step:32,loss:0.042
epoch:9,step:33,loss:0.039
epoch:9,step:34,loss:0.040
epoch:9,step:35,loss:0.037
epoch:9,step:36,loss:0.041
epoch:9,step:37,loss:0.040
epoch:9,step:38,loss:0.041
epoch:9,step:39,loss:0.039
epoch:9,step:40,loss:0.043
epoch:9,step:41,loss:0.040
epoch:9,step:42,loss:0.040
epoch:9,step:43,loss:0.041
epoch:9,step:44,loss:0.037
epoch:9,step:45,loss:0.044
epoch:9,step:46,loss:0.035
epoch:9,step:47,loss:0.045
epoch:9,step:48,loss:0.041
epoch:9,step:49,loss:0.041
epoch:9,step:50,loss:0.039
epoch:9,step:51,loss:0.043
epoch:9,step:52,loss:0.040
epoch:9,step:53,loss:0.040
epoch:9,step:54,loss:0.041
epoch:9,step:55,loss:0.042
epoch:9,step:56,loss:0.040
epoch:9,step:57,loss:0.037
epoch:9,step:58,loss:0.040
epoch:9,step:59,loss:0.040
epoch:9,step:60,loss:0.041
epoch:9,step:61,loss:0.039
epoch:9,step:62,loss:0.037
epoch:9,step:63,loss:0.039
epoch:9,step:64,loss:0.041
epoch:9,step:65,loss:0.039
epoch:9,step:66,loss:0.045
epoch:9,step:67,loss:0.044
epoch:9,step:68,loss:0.039
epoch:9,step:69,loss:0.039
epoch:9,step:70,loss:0.040
epoch:9,step:71,loss:0.036
epoch:9,step:72,loss:0.045
epoch:9,step:73,loss:0.043
epoch:9,step:74,loss:0.036
epoch:9,step:75,loss:0.039
epoch:9,step:76,loss:0.038
epoch:9,step:77,loss:0.043
epoch:9,step:78,loss:0.042
epoch:9,step:79,loss:0.040
epoch:9,step:80,loss:0.040
epoch:9,step:81,loss:0.039
epoch:9,step:82,loss:0.039
epoch:9,step:83,loss:0.041
epoch:9,step:84,loss:0.045
epoch:9,step:85,loss:0.044
epoch:9,step:86,loss:0.039
epoch:9,step:87,loss:0.040
epoch:9,step:88,loss:0.036
epoch:9,step:89,loss:0.038
epoch:9,step:90,loss:0.038
epoch:9,step:91,loss:0.040
epoch:9,step:92,loss:0.046
epoch:9,step:93,loss:0.039
epoch:9,step:94,loss:0.042
epoch:9,step:95,loss:0.036
epoch:9,step:96,loss:0.041
epoch:9,step:97,loss:0.042
epoch:9,step:98,loss:0.041
epoch:9,step:99,loss:0.042
epoch:9,step:100,loss:0.040
epoch:9,step:101,loss:0.041
epoch:9,step:102,loss:0.043
epoch:9,step:103,loss:0.041
epoch:9,step:104,loss:0.041
epoch:9,step:105,loss:0.038
epoch:9,step:106,loss:0.039
epoch:9,step:107,loss:0.039
epoch:9,step:108,loss:0.038
epoch:9,step:109,loss:0.041
epoch:9,step:110,loss:0.045
epoch:9,step:111,loss:0.041
epoch:9,step:112,loss:0.042
epoch:9,step:113,loss:0.040
epoch:9,step:114,loss:0.037
epoch:9,step:115,loss:0.038
epoch:9,step:116,loss:0.038
epoch:9,step:117,loss:0.044
epoch:9,step:118,loss:0.043
epoch:9,step:119,loss:0.044
epoch:9,step:120,loss:0.037
epoch:9,step:121,loss:0.038
epoch:9,step:122,loss:0.039
epoch:9,step:123,loss:0.039
epoch:9,step:124,loss:0.043
epoch:9,step:125,loss:0.040
epoch:9,step:126,loss:0.044
epoch:9,step:127,loss:0.040
epoch:9,step:128,loss:0.040
epoch:9,step:129,loss:0.038
epoch:9,step:130,loss:0.041
epoch:9,step:131,loss:0.040
epoch:9,step:132,loss:0.040
epoch:9,step:133,loss:0.045
epoch:9,step:134,loss:0.048
epoch:9,step:135,loss:0.042
epoch:9,step:136,loss:0.037
epoch:9,step:137,loss:0.039
epoch:9,step:138,loss:0.038
epoch:9,step:139,loss:0.043
epoch:9,step:140,loss:0.039
epoch:9,step:141,loss:0.042
epoch:9,step:142,loss:0.036
epoch:9,step:143,loss:0.043
epoch:9,step:144,loss:0.037
epoch:9,step:145,loss:0.043
epoch:9,step:146,loss:0.040
epoch:9,step:147,loss:0.039
epoch:9,step:148,loss:0.042
epoch:9,step:149,loss:0.040
epoch:9,step:150,loss:0.039
epoch:9,step:151,loss:0.037
epoch:9,step:152,loss:0.044
epoch:9,step:153,loss:0.036
epoch:9,step:154,loss:0.041
epoch:9,step:155,loss:0.039
epoch:9,step:156,loss:0.040
epoch:9,step:157,loss:0.038
epoch:9,step:158,loss:0.038
epoch:9,step:159,loss:0.043
epoch:9,step:160,loss:0.037
epoch:9,step:161,loss:0.039
epoch:9,step:162,loss:0.044
epoch:9,step:163,loss:0.039
epoch:9,step:164,loss:0.039
epoch:9,step:165,loss:0.041
epoch:9,step:166,loss:0.045
epoch:9,step:167,loss:0.042
epoch:9,step:168,loss:0.037
epoch:9,step:169,loss:0.043
epoch:9,step:170,loss:0.044
epoch:9,step:171,loss:0.040
epoch:9,step:172,loss:0.041
epoch:9,step:173,loss:0.039
epoch:9,step:174,loss:0.039
epoch:9,step:175,loss:0.044
epoch:9,step:176,loss:0.040
epoch:9,step:177,loss:0.041
epoch:9,step:178,loss:0.042
epoch:9,step:179,loss:0.037
epoch:9,step:180,loss:0.040
epoch:9,step:181,loss:0.041
epoch:9,step:182,loss:0.043
epoch:9,step:183,loss:0.044
epoch:9,step:184,loss:0.041
epoch:9,step:185,loss:0.041
epoch:9,step:186,loss:0.042
epoch:9,step:187,loss:0.040
epoch:9,step:188,loss:0.042
epoch:9,step:189,loss:0.042
epoch:9,step:190,loss:0.042
epoch:9,step:191,loss:0.043
epoch:9,step:192,loss:0.041
epoch:9,step:193,loss:0.043
epoch:9,step:194,loss:0.039
epoch:9,step:195,loss:0.043
epoch:9,accuracy:51.300
epoch:10,step:0,loss:0.043
epoch:10,step:1,loss:0.041
epoch:10,step:2,loss:0.043
epoch:10,step:3,loss:0.041
epoch:10,step:4,loss:0.042
epoch:10,step:5,loss:0.045
epoch:10,step:6,loss:0.038
epoch:10,step:7,loss:0.041
epoch:10,step:8,loss:0.038
epoch:10,step:9,loss:0.039
epoch:10,step:10,loss:0.040
epoch:10,step:11,loss:0.039
epoch:10,step:12,loss:0.038
epoch:10,step:13,loss:0.041
epoch:10,step:14,loss:0.041
epoch:10,step:15,loss:0.039
epoch:10,step:16,loss:0.041
epoch:10,step:17,loss:0.039
epoch:10,step:18,loss:0.040
epoch:10,step:19,loss:0.036
epoch:10,step:20,loss:0.039
epoch:10,step:21,loss:0.041
epoch:10,step:22,loss:0.040
epoch:10,step:23,loss:0.044
epoch:10,step:24,loss:0.043
epoch:10,step:25,loss:0.041
epoch:10,step:26,loss:0.040
epoch:10,step:27,loss:0.041
epoch:10,step:28,loss:0.041
epoch:10,step:29,loss:0.041
epoch:10,step:30,loss:0.039
epoch:10,step:31,loss:0.043
epoch:10,step:32,loss:0.041
epoch:10,step:33,loss:0.041
epoch:10,step:34,loss:0.038
epoch:10,step:35,loss:0.036
epoch:10,step:36,loss:0.039
epoch:10,step:37,loss:0.041
epoch:10,step:38,loss:0.040
epoch:10,step:39,loss:0.042
epoch:10,step:40,loss:0.045
epoch:10,step:41,loss:0.043
epoch:10,step:42,loss:0.041
epoch:10,step:43,loss:0.044
epoch:10,step:44,loss:0.042
epoch:10,step:45,loss:0.040
epoch:10,step:46,loss:0.041
epoch:10,step:47,loss:0.038
epoch:10,step:48,loss:0.036
epoch:10,step:49,loss:0.041
epoch:10,step:50,loss:0.042
epoch:10,step:51,loss:0.040
epoch:10,step:52,loss:0.037
epoch:10,step:53,loss:0.038
