using device: cuda
CIFAR10 dataset loaded successfully.
the size of train set is (5000, 32, 32, 3)
the size of train label is (5000,)
the size of test set is (1000, 32, 32, 3)
the size of test label is (1000,)
epoch:47,step:35,loss:0.070
epoch:47,step:36,loss:0.104
epoch:47,step:37,loss:0.100
epoch:47,step:38,loss:0.167
epoch:47,step:39,loss:0.136
epoch:47,step:40,loss:0.132
epoch:47,step:41,loss:0.122
epoch:47,step:42,loss:0.125
epoch:47,accuracy:33.333
change learning rate:0.400
epoch:48,step:0,loss:0.071
epoch:48,step:1,loss:0.084
epoch:48,step:2,loss:0.077
epoch:48,step:3,loss:0.063
epoch:48,step:4,loss:0.068
epoch:48,step:5,loss:0.094
epoch:48,step:6,loss:0.095
epoch:48,step:7,loss:0.085
epoch:48,step:8,loss:0.063
epoch:48,step:9,loss:0.087
epoch:48,step:10,loss:0.075
epoch:48,step:11,loss:0.072
epoch:48,step:12,loss:0.082
epoch:48,step:13,loss:0.089
epoch:48,step:14,loss:0.089
epoch:48,step:15,loss:0.098
epoch:48,step:16,loss:0.098
epoch:48,step:17,loss:0.098
epoch:48,step:18,loss:0.078
epoch:48,step:19,loss:0.073
epoch:48,step:20,loss:0.082
epoch:48,step:21,loss:0.075
epoch:48,step:22,loss:0.089
epoch:48,step:23,loss:0.065
epoch:48,step:24,loss:0.094
epoch:48,step:25,loss:0.076
epoch:48,step:26,loss:0.088
epoch:48,step:27,loss:0.100
epoch:48,step:28,loss:0.080
epoch:48,step:29,loss:0.084
epoch:48,step:30,loss:0.072
epoch:48,step:31,loss:0.075
epoch:48,step:32,loss:0.082
epoch:48,step:33,loss:0.098
epoch:48,step:34,loss:0.075
epoch:48,step:35,loss:0.073
epoch:48,step:36,loss:0.077
epoch:48,step:37,loss:0.067
epoch:48,step:38,loss:0.093
epoch:48,step:39,loss:0.071
epoch:48,step:40,loss:0.066
epoch:48,step:41,loss:0.068
epoch:48,step:42,loss:0.058
epoch:48,accuracy:33.333
epoch:49,step:0,loss:0.065
epoch:49,step:1,loss:0.073
epoch:49,step:2,loss:0.069
epoch:49,step:3,loss:0.070
epoch:49,step:4,loss:0.079
epoch:49,step:5,loss:0.076
epoch:49,step:6,loss:0.072
epoch:49,step:7,loss:0.098
epoch:49,step:8,loss:0.073
epoch:49,step:9,loss:0.065
epoch:49,step:10,loss:0.068
epoch:49,step:11,loss:0.074
epoch:49,step:12,loss:0.077
epoch:49,step:13,loss:0.068
epoch:49,step:14,loss:0.077
epoch:49,step:15,loss:0.083
epoch:49,step:16,loss:0.076
epoch:49,step:17,loss:0.063
epoch:49,step:18,loss:0.069
epoch:49,step:19,loss:0.080
epoch:49,step:20,loss:0.069
epoch:49,step:21,loss:0.077
epoch:49,step:22,loss:0.085
epoch:49,step:23,loss:0.088
epoch:49,step:24,loss:0.070
epoch:49,step:25,loss:0.078
epoch:49,step:26,loss:0.092
epoch:49,step:27,loss:0.069
epoch:49,step:28,loss:0.081
epoch:49,step:29,loss:0.059
epoch:49,step:30,loss:0.077
epoch:49,step:31,loss:0.076
epoch:49,step:32,loss:0.085
epoch:49,step:33,loss:0.093
epoch:49,step:34,loss:0.091
epoch:49,step:35,loss:0.066
epoch:49,step:36,loss:0.058
epoch:49,step:37,loss:0.056
epoch:49,step:38,loss:0.066
epoch:49,step:39,loss:0.070
epoch:49,step:40,loss:0.084
epoch:49,step:41,loss:0.065
epoch:49,step:42,loss:0.101
epoch:49,accuracy:33.333
epoch:50,step:0,loss:0.098
epoch:50,step:1,loss:0.078
epoch:50,step:2,loss:0.074
epoch:50,step:3,loss:0.087
epoch:50,step:4,loss:0.083
epoch:50,step:5,loss:0.056
epoch:50,step:6,loss:0.064
epoch:50,step:7,loss:0.065
epoch:50,step:8,loss:0.086
epoch:50,step:9,loss:0.067
epoch:50,step:10,loss:0.067
epoch:50,step:11,loss:0.072
epoch:50,step:12,loss:0.060
epoch:50,step:13,loss:0.062
epoch:50,step:14,loss:0.066
epoch:50,step:15,loss:0.079
epoch:50,step:16,loss:0.085
epoch:50,step:17,loss:0.070
epoch:50,step:18,loss:0.075
epoch:50,step:19,loss:0.070
epoch:50,step:20,loss:0.077
epoch:50,step:21,loss:0.083
epoch:50,step:22,loss:0.097
epoch:50,step:23,loss:0.079
epoch:50,step:24,loss:0.069
epoch:50,step:25,loss:0.077
epoch:50,step:26,loss:0.076
epoch:50,step:27,loss:0.079
epoch:50,step:28,loss:0.074
epoch:50,step:29,loss:0.072
epoch:50,step:30,loss:0.078
epoch:50,step:31,loss:0.065
epoch:50,step:32,loss:0.068
epoch:50,step:33,loss:0.063
epoch:50,step:34,loss:0.068
epoch:50,step:35,loss:0.079
epoch:50,step:36,loss:0.061
epoch:50,step:37,loss:0.072
epoch:50,step:38,loss:0.070
epoch:50,step:39,loss:0.082
epoch:50,step:40,loss:0.094
epoch:50,step:41,loss:0.062
epoch:50,step:42,loss:0.061
epoch:50,accuracy:33.333
epoch:51,step:0,loss:0.077
epoch:51,step:1,loss:0.063
epoch:51,step:2,loss:0.072
epoch:51,step:3,loss:0.085
epoch:51,step:4,loss:0.060
epoch:51,step:5,loss:0.071
epoch:51,step:6,loss:0.055
epoch:51,step:7,loss:0.077
epoch:51,step:8,loss:0.076
epoch:51,step:9,loss:0.056
epoch:51,step:10,loss:0.073
epoch:51,step:11,loss:0.076
epoch:51,step:12,loss:0.071
epoch:51,step:13,loss:0.051
epoch:51,step:14,loss:0.081
epoch:51,step:15,loss:0.067
epoch:51,step:16,loss:0.069
epoch:51,step:17,loss:0.073
epoch:51,step:18,loss:0.077
epoch:51,step:19,loss:0.061
epoch:51,step:20,loss:0.071
epoch:51,step:21,loss:0.070
epoch:51,step:22,loss:0.066
epoch:51,step:23,loss:0.089
epoch:51,step:24,loss:0.062
epoch:51,step:25,loss:0.069
epoch:51,step:26,loss:0.075
epoch:51,step:27,loss:0.066
epoch:51,step:28,loss:0.073
epoch:51,step:29,loss:0.083
epoch:51,step:30,loss:0.063
epoch:51,step:31,loss:0.089
epoch:51,step:32,loss:0.068
epoch:51,step:33,loss:0.069
epoch:51,step:34,loss:0.057
epoch:51,step:35,loss:0.056
epoch:51,step:36,loss:0.073
epoch:51,step:37,loss:0.078
epoch:51,step:38,loss:0.101
epoch:51,step:39,loss:0.055
epoch:51,step:40,loss:0.082
epoch:51,step:41,loss:0.066
epoch:51,step:42,loss:0.075
epoch:51,accuracy:33.333
epoch:52,step:0,loss:0.087
epoch:52,step:1,loss:0.059
epoch:52,step:2,loss:0.065
epoch:52,step:3,loss:0.061
epoch:52,step:4,loss:0.077
epoch:52,step:5,loss:0.076
epoch:52,step:6,loss:0.086
epoch:52,step:7,loss:0.055
epoch:52,step:8,loss:0.063
epoch:52,step:9,loss:0.072
epoch:52,step:10,loss:0.079
epoch:52,step:11,loss:0.077
epoch:52,step:12,loss:0.074
epoch:52,step:13,loss:0.059
epoch:52,step:14,loss:0.062
epoch:52,step:15,loss:0.072
epoch:52,step:16,loss:0.065
epoch:52,step:17,loss:0.087
epoch:52,step:18,loss:0.069
epoch:52,step:19,loss:0.101
epoch:52,step:20,loss:0.073
epoch:52,step:21,loss:0.078
epoch:52,step:22,loss:0.105
epoch:52,step:23,loss:0.070
epoch:52,step:24,loss:0.075
epoch:52,step:25,loss:0.071
epoch:52,step:26,loss:0.072
epoch:52,step:27,loss:0.072
epoch:52,step:28,loss:0.066
epoch:52,step:29,loss:0.057
epoch:52,step:30,loss:0.066
epoch:52,step:31,loss:0.066
epoch:52,step:32,loss:0.058
epoch:52,step:33,loss:0.075
epoch:52,step:34,loss:0.073
epoch:52,step:35,loss:0.066
epoch:52,step:36,loss:0.057
epoch:52,step:37,loss:0.076
epoch:52,step:38,loss:0.077
epoch:52,step:39,loss:0.065
epoch:52,step:40,loss:0.066
epoch:52,step:41,loss:0.075
epoch:52,step:42,loss:0.072
epoch:52,accuracy:33.333
epoch:53,step:0,loss:0.081
epoch:53,step:1,loss:0.057
epoch:53,step:2,loss:0.069
epoch:53,step:3,loss:0.065
epoch:53,step:4,loss:0.064
epoch:53,step:5,loss:0.067
epoch:53,step:6,loss:0.066
epoch:53,step:7,loss:0.073
epoch:53,step:8,loss:0.086
epoch:53,step:9,loss:0.065
epoch:53,step:10,loss:0.071
epoch:53,step:11,loss:0.078
epoch:53,step:12,loss:0.066
epoch:53,step:13,loss:0.068
epoch:53,step:14,loss:0.069
epoch:53,step:15,loss:0.086
epoch:53,step:16,loss:0.086
epoch:53,step:17,loss:0.065
epoch:53,step:18,loss:0.065
epoch:53,step:19,loss:0.075
epoch:53,step:20,loss:0.071
epoch:53,step:21,loss:0.062
epoch:53,step:22,loss:0.059
epoch:53,step:23,loss:0.084
epoch:53,step:24,loss:0.072
epoch:53,step:25,loss:0.073
epoch:53,step:26,loss:0.078
epoch:53,step:27,loss:0.060
epoch:53,step:28,loss:0.065
epoch:53,step:29,loss:0.089
epoch:53,step:30,loss:0.061
epoch:53,step:31,loss:0.059
epoch:53,step:32,loss:0.088
epoch:53,step:33,loss:0.076
epoch:53,step:34,loss:0.061
epoch:53,step:35,loss:0.055
epoch:53,step:36,loss:0.097
epoch:53,step:37,loss:0.062
epoch:53,step:38,loss:0.069
epoch:53,step:39,loss:0.091
epoch:53,step:40,loss:0.097
epoch:53,step:41,loss:0.063
epoch:53,step:42,loss:0.070
epoch:53,accuracy:33.333
epoch:54,step:0,loss:0.058
epoch:54,step:1,loss:0.088
epoch:54,step:2,loss:0.060
epoch:54,step:3,loss:0.088
epoch:54,step:4,loss:0.093
epoch:54,step:5,loss:0.062
epoch:54,step:6,loss:0.072
epoch:54,step:7,loss:0.056
epoch:54,step:8,loss:0.070
epoch:54,step:9,loss:0.056
epoch:54,step:10,loss:0.069
epoch:54,step:11,loss:0.087
epoch:54,step:12,loss:0.064
epoch:54,step:13,loss:0.074
epoch:54,step:14,loss:0.061
epoch:54,step:15,loss:0.082
epoch:54,step:16,loss:0.069
epoch:54,step:17,loss:0.064
epoch:54,step:18,loss:0.063
epoch:54,step:19,loss:0.065
epoch:54,step:20,loss:0.072
epoch:54,step:21,loss:0.068
epoch:54,step:22,loss:0.063
epoch:54,step:23,loss:0.072
epoch:54,step:24,loss:0.077
epoch:54,step:25,loss:0.086
epoch:54,step:26,loss:0.079
epoch:54,step:27,loss:0.069
epoch:54,step:28,loss:0.072
epoch:54,step:29,loss:0.063
epoch:54,step:30,loss:0.073
epoch:54,step:31,loss:0.066
epoch:54,step:32,loss:0.070
epoch:54,step:33,loss:0.075
epoch:54,step:34,loss:0.063
epoch:54,step:35,loss:0.089
epoch:54,step:36,loss:0.070
epoch:54,step:37,loss:0.070
epoch:54,step:38,loss:0.052
epoch:54,step:39,loss:0.081
epoch:54,step:40,loss:0.071
epoch:54,step:41,loss:0.065
epoch:54,step:42,loss:0.076
epoch:54,accuracy:33.333
epoch:55,step:0,loss:0.056
epoch:55,step:1,loss:0.063
epoch:55,step:2,loss:0.076
epoch:55,step:3,loss:0.070
epoch:55,step:4,loss:0.059
epoch:55,step:5,loss:0.073
epoch:55,step:6,loss:0.087
epoch:55,step:7,loss:0.063
epoch:55,step:8,loss:0.064
epoch:55,step:9,loss:0.061
epoch:55,step:10,loss:0.070
epoch:55,step:11,loss:0.087
epoch:55,step:12,loss:0.050
epoch:55,step:13,loss:0.056
epoch:55,step:14,loss:0.063
epoch:55,step:15,loss:0.067
epoch:55,step:16,loss:0.061
epoch:55,step:17,loss:0.089
epoch:55,step:18,loss:0.064
epoch:55,step:19,loss:0.076
epoch:55,step:20,loss:0.069
epoch:55,step:21,loss:0.059
epoch:55,step:22,loss:0.076
epoch:55,step:23,loss:0.087
epoch:55,step:24,loss:0.075
epoch:55,step:25,loss:0.097
epoch:55,step:26,loss:0.081
epoch:55,step:27,loss:0.086
epoch:55,step:28,loss:0.059
epoch:55,step:29,loss:0.071
epoch:55,step:30,loss:0.066
epoch:55,step:31,loss:0.066
epoch:55,step:32,loss:0.082
epoch:55,step:33,loss:0.074
epoch:55,step:34,loss:0.068
epoch:55,step:35,loss:0.089
epoch:55,step:36,loss:0.057
epoch:55,step:37,loss:0.078
epoch:55,step:38,loss:0.067
epoch:55,step:39,loss:0.076
epoch:55,step:40,loss:0.065
epoch:55,step:41,loss:0.051
epoch:55,step:42,loss:0.084
epoch:55,accuracy:33.333
epoch:56,step:0,loss:0.083
epoch:56,step:1,loss:0.084
epoch:56,step:2,loss:0.049
epoch:56,step:3,loss:0.060
epoch:56,step:4,loss:0.062
epoch:56,step:5,loss:0.065
epoch:56,step:6,loss:0.057
epoch:56,step:7,loss:0.059
epoch:56,step:8,loss:0.076
epoch:56,step:9,loss:0.074
epoch:56,step:10,loss:0.069
epoch:56,step:11,loss:0.055
epoch:56,step:12,loss:0.074
epoch:56,step:13,loss:0.077
epoch:56,step:14,loss:0.077
epoch:56,step:15,loss:0.066
epoch:56,step:16,loss:0.080
epoch:56,step:17,loss:0.069
epoch:56,step:18,loss:0.084
epoch:56,step:19,loss:0.077
epoch:56,step:20,loss:0.072
epoch:56,step:21,loss:0.066
epoch:56,step:22,loss:0.071
epoch:56,step:23,loss:0.077
epoch:56,step:24,loss:0.052
epoch:56,step:25,loss:0.064
epoch:56,step:26,loss:0.058
epoch:56,step:27,loss:0.065
epoch:56,step:28,loss:0.079
epoch:56,step:29,loss:0.054
epoch:56,step:30,loss:0.073
epoch:56,step:31,loss:0.066
epoch:56,step:32,loss:0.071
epoch:56,step:33,loss:0.088
epoch:56,step:34,loss:0.062
epoch:56,step:35,loss:0.071
epoch:56,step:36,loss:0.075
epoch:56,step:37,loss:0.067
epoch:56,step:38,loss:0.069
epoch:56,step:39,loss:0.088
epoch:56,step:40,loss:0.077
epoch:56,step:41,loss:0.063
epoch:56,step:42,loss:0.086
epoch:56,accuracy:33.333
epoch:57,step:0,loss:0.072
epoch:57,step:1,loss:0.063
epoch:57,step:2,loss:0.063
epoch:57,step:3,loss:0.088
epoch:57,step:4,loss:0.075
epoch:57,step:5,loss:0.084
epoch:57,step:6,loss:0.040
epoch:57,step:7,loss:0.089
epoch:57,step:8,loss:0.067
epoch:57,step:9,loss:0.063
epoch:57,step:10,loss:0.060
epoch:57,step:11,loss:0.073
epoch:57,step:12,loss:0.077
epoch:57,step:13,loss:0.086
epoch:57,step:14,loss:0.074
epoch:57,step:15,loss:0.064
epoch:57,step:16,loss:0.064
epoch:57,step:17,loss:0.061
epoch:57,step:18,loss:0.087
epoch:57,step:19,loss:0.079
epoch:57,step:20,loss:0.087
epoch:57,step:21,loss:0.065
epoch:57,step:22,loss:0.101
epoch:57,step:23,loss:0.057
epoch:57,step:24,loss:0.076
epoch:57,step:25,loss:0.070
epoch:57,step:26,loss:0.063
epoch:57,step:27,loss:0.060
epoch:57,step:28,loss:0.057
epoch:57,step:29,loss:0.082
epoch:57,step:30,loss:0.058
epoch:57,step:31,loss:0.071
epoch:57,step:32,loss:0.051
epoch:57,step:33,loss:0.073
epoch:57,step:34,loss:0.074
epoch:57,step:35,loss:0.070
epoch:57,step:36,loss:0.064
epoch:57,step:37,loss:0.068
epoch:57,step:38,loss:0.084
epoch:57,step:39,loss:0.083
epoch:57,step:40,loss:0.067
epoch:57,step:41,loss:0.069
epoch:57,step:42,loss:0.083
epoch:57,accuracy:33.333
epoch:58,step:0,loss:0.047
epoch:58,step:1,loss:0.068
epoch:58,step:2,loss:0.078
epoch:58,step:3,loss:0.078
epoch:58,step:4,loss:0.072
epoch:58,step:5,loss:0.069
epoch:58,step:6,loss:0.063
epoch:58,step:7,loss:0.103
epoch:58,step:8,loss:0.069
epoch:58,step:9,loss:0.070
epoch:58,step:10,loss:0.092
epoch:58,step:11,loss:0.065
epoch:58,step:12,loss:0.082
epoch:58,step:13,loss:0.063
epoch:58,step:14,loss:0.067
epoch:58,step:15,loss:0.067
epoch:58,step:16,loss:0.068
epoch:58,step:17,loss:0.070
epoch:58,step:18,loss:0.076
epoch:58,step:19,loss:0.073
epoch:58,step:20,loss:0.067
epoch:58,step:21,loss:0.082
epoch:58,step:22,loss:0.069
epoch:58,step:23,loss:0.073
epoch:58,step:24,loss:0.075
epoch:58,step:25,loss:0.043
epoch:58,step:26,loss:0.089
epoch:58,step:27,loss:0.065
epoch:58,step:28,loss:0.043
epoch:58,step:29,loss:0.062
epoch:58,step:30,loss:0.070
epoch:58,step:31,loss:0.063
epoch:58,step:32,loss:0.069
epoch:58,step:33,loss:0.093
epoch:58,step:34,loss:0.062
epoch:58,step:35,loss:0.054
epoch:58,step:36,loss:0.076
epoch:58,step:37,loss:0.073
epoch:58,step:38,loss:0.072
epoch:58,step:39,loss:0.054
epoch:58,step:40,loss:0.067
epoch:58,step:41,loss:0.069
epoch:58,step:42,loss:0.059
epoch:58,accuracy:33.333
epoch:59,step:0,loss:0.075
epoch:59,step:1,loss:0.067
epoch:59,step:2,loss:0.075
epoch:59,step:3,loss:0.063
epoch:59,step:4,loss:0.057
epoch:59,step:5,loss:0.065
epoch:59,step:6,loss:0.055
epoch:59,step:7,loss:0.080
epoch:59,step:8,loss:0.071
epoch:59,step:9,loss:0.055
epoch:59,step:10,loss:0.072
epoch:59,step:11,loss:0.065
epoch:59,step:12,loss:0.053
epoch:59,step:13,loss:0.083
epoch:59,step:14,loss:0.064
epoch:59,step:15,loss:0.064
epoch:59,step:16,loss:0.070
epoch:59,step:17,loss:0.090
epoch:59,step:18,loss:0.063
epoch:59,step:19,loss:0.077
epoch:59,step:20,loss:0.062
epoch:59,step:21,loss:0.055
epoch:59,step:22,loss:0.051
epoch:59,step:23,loss:0.058
epoch:59,step:24,loss:0.068
epoch:59,step:25,loss:0.064
epoch:59,step:26,loss:0.059
epoch:59,step:27,loss:0.067
epoch:59,step:28,loss:0.070
epoch:59,step:29,loss:0.056
epoch:59,step:30,loss:0.062
epoch:59,step:31,loss:0.073
epoch:59,step:32,loss:0.071
epoch:59,step:33,loss:0.076
epoch:59,step:34,loss:0.075
epoch:59,step:35,loss:0.076
epoch:59,step:36,loss:0.071
epoch:59,step:37,loss:0.073
epoch:59,step:38,loss:0.061
epoch:59,step:39,loss:0.075
epoch:59,step:40,loss:0.080
epoch:59,step:41,loss:0.072
epoch:59,step:42,loss:0.048
epoch:59,accuracy:33.333
epoch:60,step:0,loss:0.063
epoch:60,step:1,loss:0.068
epoch:60,step:2,loss:0.098
epoch:60,step:3,loss:0.071
epoch:60,step:4,loss:0.085
epoch:60,step:5,loss:0.065
epoch:60,step:6,loss:0.083
epoch:60,step:7,loss:0.065
epoch:60,step:8,loss:0.065
epoch:60,step:9,loss:0.065
epoch:60,step:10,loss:0.069
epoch:60,step:11,loss:0.075
epoch:60,step:12,loss:0.076
epoch:60,step:13,loss:0.071
epoch:60,step:14,loss:0.072
epoch:60,step:15,loss:0.060
epoch:60,step:16,loss:0.057
epoch:60,step:17,loss:0.059
epoch:60,step:18,loss:0.077
epoch:60,step:19,loss:0.116
epoch:60,step:20,loss:0.071
epoch:60,step:21,loss:0.077
epoch:60,step:22,loss:0.062
epoch:60,step:23,loss:0.065
epoch:60,step:24,loss:0.078
epoch:60,step:25,loss:0.076
epoch:60,step:26,loss:0.067
epoch:60,step:27,loss:0.073
epoch:60,step:28,loss:0.078
epoch:60,step:29,loss:0.080
epoch:60,step:30,loss:0.068
epoch:60,step:31,loss:0.054
epoch:60,step:32,loss:0.062
epoch:60,step:33,loss:0.069
epoch:60,step:34,loss:0.056
epoch:60,step:35,loss:0.062
epoch:60,step:36,loss:0.077
epoch:60,step:37,loss:0.075
epoch:60,step:38,loss:0.063
epoch:60,step:39,loss:0.075
epoch:60,step:40,loss:0.070
epoch:60,step:41,loss:0.066
epoch:60,step:42,loss:0.068
epoch:60,accuracy:33.333
epoch:61,step:0,loss:0.082
epoch:61,step:1,loss:0.071
epoch:61,step:2,loss:0.095
epoch:61,step:3,loss:0.053
epoch:61,step:4,loss:0.061
epoch:61,step:5,loss:0.067
epoch:61,step:6,loss:0.073
epoch:61,step:7,loss:0.067
epoch:61,step:8,loss:0.071
epoch:61,step:9,loss:0.078
epoch:61,step:10,loss:0.061
epoch:61,step:11,loss:0.056
epoch:61,step:12,loss:0.063
epoch:61,step:13,loss:0.068
epoch:61,step:14,loss:0.047
epoch:61,step:15,loss:0.083
epoch:61,step:16,loss:0.068
epoch:61,step:17,loss:0.061
epoch:61,step:18,loss:0.072
epoch:61,step:19,loss:0.074
epoch:61,step:20,loss:0.070
epoch:61,step:21,loss:0.070
epoch:61,step:22,loss:0.042
epoch:61,step:23,loss:0.071
epoch:61,step:24,loss:0.067
epoch:61,step:25,loss:0.075
epoch:61,step:26,loss:0.068
epoch:61,step:27,loss:0.066
epoch:61,step:28,loss:0.071
epoch:61,step:29,loss:0.077
epoch:61,step:30,loss:0.068
epoch:61,step:31,loss:0.071
epoch:61,step:32,loss:0.067
epoch:61,step:33,loss:0.089
epoch:61,step:34,loss:0.054
epoch:61,step:35,loss:0.070
epoch:61,step:36,loss:0.068
epoch:61,step:37,loss:0.065
epoch:61,step:38,loss:0.056
epoch:61,step:39,loss:0.074
epoch:61,step:40,loss:0.063
epoch:61,step:41,loss:0.066
epoch:61,step:42,loss:0.068
epoch:61,accuracy:33.333
change learning rate:0.080
epoch:62,step:0,loss:0.065
epoch:62,step:1,loss:0.065
epoch:62,step:2,loss:0.072
epoch:62,step:3,loss:0.059
epoch:62,step:4,loss:0.072
epoch:62,step:5,loss:0.066
epoch:62,step:6,loss:0.051
epoch:62,step:7,loss:0.069
epoch:62,step:8,loss:0.070
epoch:62,step:9,loss:0.062
epoch:62,step:10,loss:0.067
epoch:62,step:11,loss:0.065
epoch:62,step:12,loss:0.053
epoch:62,step:13,loss:0.058
epoch:62,step:14,loss:0.065
epoch:62,step:15,loss:0.072
epoch:62,step:16,loss:0.071
epoch:62,step:17,loss:0.078
epoch:62,step:18,loss:0.065
epoch:62,step:19,loss:0.069
epoch:62,step:20,loss:0.060
epoch:62,step:21,loss:0.082
epoch:62,step:22,loss:0.063
epoch:62,step:23,loss:0.062
epoch:62,step:24,loss:0.060
epoch:62,step:25,loss:0.060
epoch:62,step:26,loss:0.058
epoch:62,step:27,loss:0.059
epoch:62,step:28,loss:0.061
epoch:62,step:29,loss:0.062
epoch:62,step:30,loss:0.073
epoch:62,step:31,loss:0.071
epoch:62,step:32,loss:0.062
epoch:62,step:33,loss:0.066
epoch:62,step:34,loss:0.047
epoch:62,step:35,loss:0.062
epoch:62,step:36,loss:0.075
epoch:62,step:37,loss:0.090
epoch:62,step:38,loss:0.066
epoch:62,step:39,loss:0.065
epoch:62,step:40,loss:0.079
epoch:62,step:41,loss:0.056
epoch:62,step:42,loss:0.066
epoch:62,accuracy:33.333
epoch:63,step:0,loss:0.079
epoch:63,step:1,loss:0.062
epoch:63,step:2,loss:0.075
epoch:63,step:3,loss:0.075
epoch:63,step:4,loss:0.066
epoch:63,step:5,loss:0.064
epoch:63,step:6,loss:0.066
epoch:63,step:7,loss:0.060
epoch:63,step:8,loss:0.063
epoch:63,step:9,loss:0.082
epoch:63,step:10,loss:0.073
epoch:63,step:11,loss:0.073
epoch:63,step:12,loss:0.074
epoch:63,step:13,loss:0.062
epoch:63,step:14,loss:0.053
epoch:63,step:15,loss:0.080
epoch:63,step:16,loss:0.063
epoch:63,step:17,loss:0.061
epoch:63,step:18,loss:0.056
epoch:63,step:19,loss:0.060
epoch:63,step:20,loss:0.084
epoch:63,step:21,loss:0.049
epoch:63,step:22,loss:0.076
epoch:63,step:23,loss:0.064
epoch:63,step:24,loss:0.079
epoch:63,step:25,loss:0.067
epoch:63,step:26,loss:0.058
epoch:63,step:27,loss:0.074
epoch:63,step:28,loss:0.081
epoch:63,step:29,loss:0.067
epoch:63,step:30,loss:0.062
epoch:63,step:31,loss:0.060
epoch:63,step:32,loss:0.063
epoch:63,step:33,loss:0.063
epoch:63,step:34,loss:0.075
epoch:63,step:35,loss:0.043
epoch:63,step:36,loss:0.051
epoch:63,step:37,loss:0.073
epoch:63,step:38,loss:0.076
epoch:63,step:39,loss:0.067
epoch:63,step:40,loss:0.068
epoch:63,step:41,loss:0.091
epoch:63,step:42,loss:0.065
epoch:63,accuracy:33.333
epoch:64,step:0,loss:0.057
epoch:64,step:1,loss:0.076
epoch:64,step:2,loss:0.068
epoch:64,step:3,loss:0.080
epoch:64,step:4,loss:0.067
epoch:64,step:5,loss:0.067
epoch:64,step:6,loss:0.058
epoch:64,step:7,loss:0.068
epoch:64,step:8,loss:0.062
epoch:64,step:9,loss:0.060
epoch:64,step:10,loss:0.070
epoch:64,step:11,loss:0.086
epoch:64,step:12,loss:0.060
epoch:64,step:13,loss:0.056
epoch:64,step:14,loss:0.065
epoch:64,step:15,loss:0.067
epoch:64,step:16,loss:0.069
epoch:64,step:17,loss:0.064
epoch:64,step:18,loss:0.073
epoch:64,step:19,loss:0.065
epoch:64,step:20,loss:0.054
epoch:64,step:21,loss:0.057
epoch:64,step:22,loss:0.061
epoch:64,step:23,loss:0.078
epoch:64,step:24,loss:0.070
epoch:64,step:25,loss:0.059
epoch:64,step:26,loss:0.067
epoch:64,step:27,loss:0.046
epoch:64,step:28,loss:0.087
epoch:64,step:29,loss:0.070
epoch:64,step:30,loss:0.064
epoch:64,step:31,loss:0.046
epoch:64,step:32,loss:0.070
epoch:64,step:33,loss:0.060
epoch:64,step:34,loss:0.073
epoch:64,step:35,loss:0.055
epoch:64,step:36,loss:0.072
epoch:64,step:37,loss:0.077
epoch:64,step:38,loss:0.068
epoch:64,step:39,loss:0.071
epoch:64,step:40,loss:0.078
epoch:64,step:41,loss:0.054
epoch:64,step:42,loss:0.059
epoch:64,accuracy:33.333
epoch:65,step:0,loss:0.062
epoch:65,step:1,loss:0.068
epoch:65,step:2,loss:0.065
epoch:65,step:3,loss:0.052
epoch:65,step:4,loss:0.073
epoch:65,step:5,loss:0.058
epoch:65,step:6,loss:0.067
epoch:65,step:7,loss:0.058
epoch:65,step:8,loss:0.066
epoch:65,step:9,loss:0.067
epoch:65,step:10,loss:0.057
epoch:65,step:11,loss:0.069
epoch:65,step:12,loss:0.070
epoch:65,step:13,loss:0.065
epoch:65,step:14,loss:0.066
epoch:65,step:15,loss:0.062
epoch:65,step:16,loss:0.062
epoch:65,step:17,loss:0.060
epoch:65,step:18,loss:0.066
epoch:65,step:19,loss:0.068
epoch:65,step:20,loss:0.066
epoch:65,step:21,loss:0.067
epoch:65,step:22,loss:0.057
epoch:65,step:23,loss:0.073
epoch:65,step:24,loss:0.058
epoch:65,step:25,loss:0.070
epoch:65,step:26,loss:0.068
epoch:65,step:27,loss:0.063
epoch:65,step:28,loss:0.048
epoch:65,step:29,loss:0.065
epoch:65,step:30,loss:0.075
epoch:65,step:31,loss:0.061
epoch:65,step:32,loss:0.062
epoch:65,step:33,loss:0.074
epoch:65,step:34,loss:0.073
epoch:65,step:35,loss:0.081
epoch:65,step:36,loss:0.068
epoch:65,step:37,loss:0.062
epoch:65,step:38,loss:0.065
epoch:65,step:39,loss:0.070
epoch:65,step:40,loss:0.063
epoch:65,step:41,loss:0.070
epoch:65,step:42,loss:0.062
epoch:65,accuracy:33.333
epoch:66,step:0,loss:0.058
epoch:66,step:1,loss:0.069
epoch:66,step:2,loss:0.062
epoch:66,step:3,loss:0.050
epoch:66,step:4,loss:0.069
epoch:66,step:5,loss:0.071
epoch:66,step:6,loss:0.059
epoch:66,step:7,loss:0.087
epoch:66,step:8,loss:0.079
epoch:66,step:9,loss:0.074
epoch:66,step:10,loss:0.076
epoch:66,step:11,loss:0.062
epoch:66,step:12,loss:0.068
epoch:66,step:13,loss:0.074
epoch:66,step:14,loss:0.070
epoch:66,step:15,loss:0.050
epoch:66,step:16,loss:0.059
epoch:66,step:17,loss:0.057
